Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
30-01-2018,16:34:47,1.0,10606.0,Female,Web,Member,Fashion,Suits,109.0,5.0,0.5,12.7,1.3,High,credit_card
17-02-2018,16:26:59,1.0,29277.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,4.2,0.4,High,money_order
11-05-2018,16:20:01,1.0,20118.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,37.1,3.7,Critical,money_order
03-11-2018,22:42:11,1.0,13452.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,135.0,13.5,Medium,e_wallet
22-12-2018,19:29:33,1.0,29076.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,122.4,12.2,High,credit_card
02-12-2018,14:33:10,1.0,58500.0,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,High,credit_card
19-07-2018,14:58:59,1.0,49743.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,141.2,14.1,High,credit_card
20-08-2018,11:06:39,1.0,53406.0,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,63.1,6.3,High,credit_card
28-11-2018,09:59:03,1.0,10422.0,Female,Web,Guest,Fashion,T - Shirts,248.0,3.0,0.4,153.1,15.3,High,money_order
28-12-2018,10:38:19,1.0,59567.0,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,104.2,10.4,Critical,credit_card
30-05-2018,15:27:31,1.0,51652.0,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.5,131.5,13.1,Medium,money_order
17-04-2018,19:57:14,1.0,26503.0,Male,Web,Member,Fashion,Suits,109.0,3.0,0.4,22.5,2.2,High,credit_card
04-10-2018,17:42:46,1.0,49437.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,28.3,2.8,High,credit_card
14-01-2018,20:08:40,1.0,44430.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,39.6,4.0,Medium,credit_card
06-06-2018,21:22:25,1.0,16152.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,99.2,9.9,High,credit_card
08-11-2018,11:48:30,1.0,15659.0,Male,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,113.8,11.4,High,money_order
04-07-2018,12:48:50,1.0,48488.0,Male,Web,Member,Fashion,Sneakers,62.0,5.0,0.4,12.4,1.2,High,money_order
05-12-2018,21:05:36,1.0,49843.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,145.7,14.6,Medium,money_order
16-12-2018,13:21:13,1.0,57516.0,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,72.6,7.3,Medium,credit_card
17-07-2018,21:37:47,1.0,56338.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,160.6,16.1,High,credit_card
10-11-2018,17:43:20,1.0,24282.0,Male,Web,Member,Fashion,Shirts,196.0,3.0,0.5,98.4,9.8,High,credit_card
30-11-2018,18:13:53,1.0,58126.0,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.5,116.2,11.6,Critical,credit_card
10-10-2018,13:20:20,1.0,21185.0,Female,Web,Member,Fashion,Suits,109.0,3.0,0.5,12.7,1.3,High,credit_card
06-04-2018,21:00:16,1.0,49879.0,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,High,money_order
15-09-2018,12:27:08,1.0,22188.0,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,31.0,3.1,Medium,e_wallet
22-11-2018,15:55:30,1.0,22360.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,139.5,14.0,High,e_wallet
01-11-2018,19:40:51,1.0,10883.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,124.5,12.4,Medium,money_order
22-05-2018,22:39:03,1.0,21005.0,Female,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,Critical,money_order
25-04-2018,17:21:10,1.0,45484.0,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,141.2,14.1,High,credit_card
13-06-2018,17:08:06,1.0,51756.0,Male,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,75.8,7.6,Medium,credit_card
13-05-2018,15:59:43,1.0,33617.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,128.3,12.8,High,money_order
30-10-2018,10:38:34,1.0,15309.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,92.5,9.2,Critical,credit_card
13-06-2018,23:32:48,1.0,21623.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,103.1,10.3,Medium,money_order
30-07-2018,21:58:33,1.0,42766.0,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,26.8,2.7,High,credit_card
09-05-2018,21:00:07,1.0,14151.0,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,Medium,e_wallet
30-09-2018,19:40:57,1.0,54553.0,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.4,34.7,3.5,Medium,credit_card
18-05-2018,20:46:41,1.0,16273.0,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,110.4,11.0,Medium,credit_card
01-12-2018,22:45:34,1.0,40871.0,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,101.1,10.1,Critical,money_order
18-01-2018,16:53:04,1.0,41176.0,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,Critical,money_order
15-11-2018,08:56:34,1.0,33253.0,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,143.4,14.3,Medium,money_order
11-02-2018,01:47:33,1.0,20792.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,77.4,7.7,Medium,credit_card
02-07-2018,19:07:13,1.0,20586.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,163.0,16.3,High,credit_card
20-01-2018,23:02:08,1.0,57241.0,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,96.4,9.6,High,credit_card
17-11-2018,12:19:00,1.0,57475.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,135.8,13.6,Medium,credit_card
24-07-2018,07:10:02,1.0,18760.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,23.6,2.4,Critical,credit_card
05-07-2018,22:36:56,1.0,20727.0,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.4,17.0,1.7,Critical,credit_card
18-05-2018,07:27:01,1.0,41988.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,38.3,3.8,Medium,e_wallet
06-05-2018,18:15:02,1.0,55286.0,Male,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,132.8,13.3,High,credit_card
08-06-2018,10:00:43,1.0,14490.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,124.5,12.4,High,money_order
01-05-2018,23:03:40,1.0,17845.0,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.5,31.0,3.1,High,money_order
24-10-2018,11:35:54,1.0,48068.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,High,credit_card
15-10-2018,00:15:15,1.0,27824.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,66.3,6.6,Medium,credit_card
14-09-2018,19:49:49,1.0,53111.0,Male,Web,Guest,Fashion,T - Shirts,248.0,5.0,0.4,118.4,11.8,High,credit_card
29-10-2018,07:51:46,1.0,36361.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,108.2,10.8,Medium,credit_card
18-09-2018,18:08:00,1.0,26515.0,Male,Web,Member,Fashion,Jeans,218.0,3.0,0.5,118.4,11.8,High,credit_card
23-01-2018,09:24:00,1.0,20831.0,Female,Web,Member,Fashion,Suits,109.0,2.0,0.4,20.3,2.0,Medium,credit_card
29-06-2018,10:15:59,1.0,20608.0,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,High,credit_card
06-10-2018,11:18:31,1.0,24683.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,27.4,2.7,High,credit_card
12-11-2018,10:33:18,1.0,38039.0,Female,Web,Member,Fashion,Running Shoes,224.0,5.0,0.5,88.0,8.8,High,credit_card
20-11-2018,16:26:49,1.0,15012.0,Female,Web,Member,Fashion,Formal Shoes,213.0,3.0,0.5,126.6,12.7,High,e_wallet
06-07-2018,00:45:29,1.0,25628.0,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.5,20.7,2.1,High,credit_card
03-12-2018,16:39:10,1.0,13246.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,91.0,9.1,Critical,money_order
07-07-2018,18:56:27,1.0,32757.0,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,47.2,4.7,Critical,money_order
04-11-2018,04:46:48,1.0,34326.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.4,158.1,15.8,High,credit_card
18-07-2018,09:22:07,1.0,45423.0,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,104.2,10.4,Critical,credit_card
12-08-2018,18:43:37,1.0,16375.0,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,129.3,12.9,High,credit_card
16-08-2018,14:56:07,1.0,56257.0,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,1.8,0.2,High,money_order
27-02-2018,16:54:54,1.0,29273.0,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.4,42.5,4.3,High,credit_card
10-04-2018,08:55:43,1.0,28453.0,Female,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,39.6,4.0,High,credit_card
29-11-2018,20:15:51,1.0,31179.0,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,117.1,11.7,High,credit_card
18-04-2018,10:41:07,1.0,36754.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.4,124.5,12.4,High,credit_card
06-08-2018,23:45:27,1.0,57211.0,Female,Web,Member,Fashion,Sneakers,62.0,3.0,0.5,20.7,2.1,High,credit_card
15-02-2018,15:08:16,1.0,10421.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.5,136.6,13.7,High,credit_card
13-04-2018,22:29:18,1.0,26187.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,71.1,7.1,Medium,credit_card
17-05-2018,10:19:05,1.0,11037.0,Female,Web,Member,Fashion,T - Shirts,248.0,5.0,0.5,155.6,15.6,Critical,credit_card
03-05-2018,09:56:04,1.0,40117.0,Male,Web,Member,Fashion,Shirts,196.0,5.0,0.4,76.8,7.7,Critical,e_wallet
15-01-2018,23:50:11,1.0,50375.0,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.4,103.1,10.3,High,e_wallet
12-03-2018,16:07:26,1.0,31346.0,Male,Web,Member,Fashion,Suits,109.0,2.0,0.4,24.6,2.5,Critical,credit_card
24-07-2018,15:47:23,1.0,42887.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,28.3,2.8,Medium,money_order
17-09-2018,20:59:11,1.0,17119.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,37.1,3.7,Critical,credit_card
27-12-2018,21:46:00,1.0,33396.0,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.5,137.3,13.7,High,credit_card
14-02-2018,18:20:59,1.0,13255.0,Female,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.5,101.1,10.1,Medium,credit_card
28-04-2018,16:43:18,1.0,49478.0,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.4,20.7,2.1,Critical,e_wallet
21-12-2018,09:39:02,1.0,31058.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.5,120.6,12.1,Medium,credit_card
09-03-2018,17:42:14,1.0,49816.0,Female,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.4,47.2,4.7,Critical,credit_card
02-07-2018,20:58:43,1.0,45513.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,163.0,16.3,High,credit_card
10-04-2018,13:57:34,1.0,39745.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,108.2,10.8,High,credit_card
30-09-2018,13:17:30,1.0,28201.0,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.5,127.1,12.7,Medium,credit_card
11-05-2018,10:12:40,1.0,10375.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.4,20.3,2.0,High,credit_card
23-10-2018,20:57:42,1.0,24517.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,21.3,2.1,Medium,e_wallet
06-06-2018,10:38:43,1.0,56064.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.4,37.1,3.7,High,credit_card
16-10-2018,18:56:43,1.0,18301.0,Male,Web,Member,Fashion,Running Shoes,224.0,3.0,0.4,117.1,11.7,Critical,e_wallet
21-05-2018,19:01:41,1.0,52315.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,116.0,11.6,Critical,credit_card
17-11-2018,16:07:20,1.0,17474.0,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,High,credit_card
03-03-2018,19:47:05,1.0,46850.0,Female,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,138.9,13.9,High,credit_card
18-05-2018,13:35:01,1.0,49999.0,Male,Web,Member,Fashion,Fossil Watch,159.0,3.0,0.4,69.5,6.9,Critical,credit_card
03-03-2018,23:08:06,1.0,48204.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,163.0,16.3,Medium,credit_card
15-09-2018,03:08:14,1.0,15091.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,100.3,10.0,High,credit_card
22-03-2018,09:50:16,1.0,42003.0,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.5,105.3,10.5,Medium,credit_card
25-07-2018,17:25:58,1.0,56090.0,Male,Web,Member,Fashion,Suits,109.0,5.0,0.5,12.7,1.3,High,credit_card
16-03-2018,00:02:18,1.0,39485.0,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,High,credit_card
22-11-2018,21:16:51,1.0,57680.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,39.6,4.0,High,credit_card
09-01-2018,19:57:02,1.0,42211.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,139.5,14.0,High,credit_card
20-04-2018,15:24:53,1.0,27277.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.5,128.7,12.9,Medium,money_order
28-08-2018,19:37:04,1.0,26252.0,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.5,20.7,2.1,Critical,credit_card
09-04-2018,12:19:38,1.0,40055.0,Male,Web,Member,Fashion,Titak watch,228.0,5.0,0.4,125.2,12.5,Medium,credit_card
21-12-2018,19:36:39,1.0,49752.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,74.2,7.4,High,credit_card
05-06-2018,17:38:15,1.0,42357.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,138.2,13.8,Critical,credit_card
04-03-2018,11:34:01,1.0,53129.0,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,104.2,10.4,High,credit_card
14-11-2018,15:21:52,1.0,14363.0,Female,Web,Member,Fashion,Jeans,218.0,5.0,0.4,94.4,9.4,High,credit_card
04-07-2018,21:06:27,1.0,51635.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,7.2,0.7,Medium,credit_card
01-10-2018,18:51:45,1.0,38881.0,Female,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,21.3,2.1,Medium,money_order
14-04-2018,17:22:29,1.0,49309.0,Male,Web,Guest,Fashion,Casula Shoes,122.0,1.0,0.5,35.9,3.6,High,money_order
18-01-2018,09:29:12,1.0,51077.0,Female,Web,Guest,Fashion,Running Shoes,224.0,2.0,0.5,130.6,13.1,High,money_order
09-11-2018,20:00:01,1.0,22231.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.4,124.5,12.4,Medium,money_order
03-12-2018,12:36:47,1.0,12335.0,Female,Web,Member,Fashion,Sneakers,62.0,5.0,0.5,12.4,1.2,Critical,credit_card
10-03-2018,12:20:13,1.0,33037.0,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,Medium,money_order
03-12-2018,13:02:39,1.0,46804.0,Female,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.5,74.2,7.4,High,e_wallet
20-04-2018,13:00:52,1.0,33555.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,155.6,15.6,High,money_order
03-07-2018,09:25:59,1.0,13034.0,Female,Web,Member,Fashion,Shirts,196.0,3.0,0.4,92.5,9.2,Critical,credit_card
26-04-2018,14:18:47,1.0,29495.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.4,133.6,13.4,Critical,credit_card
07-12-2018,10:30:58,1.0,10651.0,Male,Web,Member,Fashion,Suits,109.0,2.0,0.5,22.5,2.2,High,credit_card
25-04-2018,22:37:32,1.0,39639.0,Male,Web,Member,Fashion,Sports Wear,85.0,2.0,0.5,42.5,4.3,High,e_wallet
20-02-2018,15:00:42,1.0,58371.0,Female,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,29.8,3.0,High,credit_card
30-07-2018,17:47:56,1.0,53603.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,135.0,13.5,Critical,credit_card
21-08-2018,07:09:21,1.0,43062.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,116.0,11.6,Critical,credit_card
20-08-2018,15:19:56,1.0,45499.0,Male,Web,Member,Fashion,Sneakers,62.0,3.0,0.5,20.7,2.1,Critical,money_order
18-09-2018,14:18:09,1.0,24870.0,Female,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,High,credit_card
19-10-2018,14:21:11,1.0,20241.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,53.6,5.4,Medium,credit_card
20-12-2018,09:19:15,1.0,45525.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.4,158.1,15.8,High,credit_card
19-07-2018,10:39:06,1.0,17395.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.5,110.1,11.0,Critical,credit_card
03-01-2018,13:09:28,1.0,45255.0,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.4,129.3,12.9,High,credit_card
22-07-2018,18:59:01,1.0,35994.0,Female,Web,Member,Fashion,Suits,109.0,3.0,0.4,15.9,1.6,High,money_order
04-05-2018,08:25:50,1.0,36909.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,4.2,0.4,High,money_order
21-04-2018,16:05:13,1.0,23399.0,Male,Web,Member,Fashion,Casula Shoes,122.0,3.0,0.5,38.3,3.8,High,credit_card
12-06-2018,11:51:48,1.0,50957.0,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.4,126.1,12.6,Critical,credit_card
06-11-2018,22:53:21,1.0,49535.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,128.7,12.9,High,credit_card
21-09-2018,18:38:11,1.0,23040.0,Female,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,62.0,6.2,High,credit_card
10-05-2018,14:51:36,1.0,41368.0,Male,Web,Member,Fashion,Titak watch,228.0,1.0,0.4,143.4,14.3,Medium,money_order
10-10-2018,12:02:53,1.0,54494.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,66.3,6.6,High,credit_card
10-11-2018,18:44:08,1.0,17984.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.5,160.6,16.1,Medium,e_wallet
22-12-2018,06:29:38,1.0,48342.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,100.3,10.0,Critical,credit_card
17-11-2018,11:25:04,1.0,30211.0,Male,Web,Member,Fashion,Jeans,218.0,1.0,0.5,127.1,12.7,Medium,e_wallet
24-05-2018,18:59:10,1.0,28781.0,Male,Web,Member,Fashion,Suits,109.0,3.0,0.5,25.7,2.6,Critical,e_wallet
29-01-2018,22:50:59,1.0,27939.0,Male,Web,Member,Fashion,Sports Wear,85.0,1.0,0.5,21.3,2.1,High,credit_card
14-09-2018,14:53:43,1.0,27137.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,22.5,2.2,Critical,credit_card
14-10-2018,18:31:54,1.0,50954.0,Male,Web,Member,Fashion,Running Shoes,224.0,2.0,0.5,139.5,14.0,High,money_order
26-12-2018,11:27:56,1.0,47326.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,98.9,9.9,Critical,credit_card
06-05-2018,21:08:35,1.0,30678.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,62.0,6.2,Medium,e_wallet
29-07-2018,21:34:26,1.0,28501.0,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,129.8,13.0,Critical,money_order
26-07-2018,19:28:06,1.0,41983.0,Female,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.4,66.3,6.6,High,credit_card
30-07-2018,14:56:43,1.0,13658.0,Male,Web,Member,Fashion,T - Shirts,248.0,2.0,0.5,143.2,14.3,Medium,credit_card
18-07-2018,22:24:06,1.0,21885.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,112.1,11.2,High,credit_card
07-09-2018,18:25:28,1.0,33979.0,Female,Web,Member,Fashion,Jeans,218.0,1.0,0.4,120.6,12.1,Medium,credit_card
08-10-2018,13:43:22,1.0,41762.0,Female,Web,Member,Fashion,Suits,109.0,1.0,0.5,15.9,1.6,Critical,credit_card
01-04-2018,23:43:51,1.0,49604.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,2.5,0.2,Critical,credit_card
18-11-2018,17:08:38,1.0,41058.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,22.5,2.2,Medium,credit_card
05-09-2018,20:17:12,1.0,19085.0,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.5,139.5,14.0,High,credit_card
04-01-2018,10:53:33,1.0,56395.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.4,128.7,12.9,High,credit_card
17-12-2018,08:56:12,1.0,42183.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.5,15.5,1.6,Critical,credit_card
30-12-2018,23:39:52,1.0,54810.0,Male,Web,Member,Fashion,Titak watch,228.0,3.0,0.4,134.3,13.4,Medium,credit_card
17-07-2018,20:10:33,1.0,32674.0,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,71.1,7.1,High,credit_card
04-08-2018,02:37:17,1.0,45951.0,Male,Web,Member,Fashion,T - Shirts,248.0,5.0,0.4,143.2,14.3,Medium,credit_card
30-05-2018,13:17:34,1.0,57555.0,Male,Web,Member,Fashion,Shirts,196.0,1.0,0.4,84.6,8.5,High,money_order
29-05-2018,10:46:58,1.0,17360.0,Male,Web,Member,Fashion,Jeans,218.0,2.0,0.5,116.2,11.6,High,money_order
27-07-2018,10:40:34,1.0,34101.0,Male,Web,Member,Fashion,Suits,109.0,1.0,0.5,25.7,2.6,Critical,credit_card
11-11-2018,13:16:54,1.0,51738.0,Male,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,2.5,0.2,High,credit_card
01-01-2018,19:09:29,1.0,42653.0,Female,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.5,40.8,4.1,Medium,credit_card
11-11-2018,11:14:27,1.0,50839.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.4,126.1,12.6,High,credit_card
24-08-2018,09:33:05,1.0,27522.0,Male,Web,Member,Fashion,Formal Shoes,213.0,2.0,0.4,124.5,12.4,High,credit_card
13-07-2018,20:52:45,1.0,30894.0,Female,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,High,credit_card
19-05-2018,15:07:25,1.0,13164.0,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.4,138.9,13.9,High,money_order
16-08-2018,22:00:49,1.0,42573.0,Male,Web,Member,Fashion,Fossil Watch,159.0,5.0,0.5,55.2,5.5,High,money_order
25-10-2018,13:37:13,1.0,24726.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,Critical,credit_card
20-06-2018,09:38:35,1.0,39122.0,Male,Web,Member,Fashion,Shirts,196.0,2.0,0.5,104.2,10.4,High,money_order
07-05-2018,14:28:20,1.0,46509.0,Male,Web,Member,Fashion,Jeans,218.0,5.0,0.5,105.3,10.5,Medium,money_order
06-11-2018,09:33:48,1.0,28120.0,Male,Web,Member,Fashion,Suits,109.0,5.0,0.4,18.1,1.8,High,credit_card
06-08-2018,11:24:59,1.0,23867.0,Female,Web,Member,Fashion,Sports Wear,85.0,3.0,0.5,2.5,0.2,High,money_order
17-11-2018,15:11:53,1.0,59894.0,Male,Web,Member,Fashion,Casula Shoes,122.0,1.0,0.4,22.5,2.2,Critical,credit_card
05-08-2018,20:10:30,1.0,37821.0,Female,Web,Member,Fashion,Running Shoes,224.0,2.0,0.5,130.6,13.1,High,credit_card
11-11-2018,11:21:31,1.0,10355.0,Male,Web,Member,Fashion,Formal Shoes,213.0,5.0,0.4,90.4,9.0,Critical,credit_card
15-05-2018,12:10:21,1.0,49708.0,Male,Web,Member,Fashion,Sneakers,62.0,1.0,0.4,15.5,1.6,High,credit_card
24-12-2018,15:11:38,1.0,36107.0,Male,Web,Member,Fashion,Titak watch,228.0,3.0,0.5,141.2,14.1,Medium,money_order
21-11-2018,16:50:51,1.0,41978.0,Male,Web,Member,Fashion,Fossil Watch,159.0,1.0,0.4,72.6,7.3,Critical,credit_card
02-08-2018,19:54:57,1.0,58082.0,Female,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,158.1,15.8,Medium,money_order
09-09-2018,16:57:00,1.0,34624.0,Female,Web,Member,Fashion,Shirts,196.0,1.0,0.5,92.5,9.2,Critical,credit_card
05-04-2018,19:15:31,1.0,20005.0,Female,Web,Member,Fashion,Jeans,218.0,2.0,0.5,116.2,11.6,Critical,credit_card
04-07-2018,14:05:12,1.0,36206.0,Male,Web,Member,Fashion,Suits,109.0,5.0,0.4,7.2,0.7,High,credit_card
18-11-2018,22:10:07,1.0,54396.0,Male,Web,Member,Fashion,Sports Wear,85.0,5.0,0.5,17.0,1.7,High,credit_card
23-12-2018,21:56:30,1.0,27377.0,Male,Web,Member,Fashion,Casula Shoes,122.0,2.0,0.5,39.6,4.0,Critical,credit_card
14-06-2018,11:09:13,1.0,22639.0,Male,Web,Member,Fashion,Running Shoes,224.0,1.0,0.5,137.3,13.7,Critical,credit_card
30-07-2018,20:22:55,1.0,47928.0,Male,Web,Member,Fashion,Formal Shoes,213.0,1.0,0.5,90.4,9.0,High,credit_card
23-11-2018,07:04:54,1.0,20788.0,Male,Web,Member,Fashion,Sneakers,62.0,2.0,0.4,31.0,3.1,High,credit_card
24-09-2018,10:15:21,1.0,26828.0,Male,Web,Member,Fashion,Titak watch,228.0,2.0,0.5,134.3,13.4,Medium,credit_card
27-07-2018,12:18:25,1.0,27303.0,Female,Web,Member,Fashion,Fossil Watch,159.0,2.0,0.5,63.1,6.3,High,credit_card
30-06-2018,00:53:39,1.0,16793.0,Male,Web,Member,Fashion,T - Shirts,248.0,1.0,0.4,163.0,16.3,High,credit_card
10-04-2018,09:57:50,1.0,27102.0,Female,Web,Member,Fashion,Shirts,196.0,2.0,0.5,104.2,10.4,Critical,credit_card
